ticker,date,alpha_score,comp_rsi,comp_macd,comp_bb,comp_momentum,comp_volatility,comp_volume
NFLX,2025-11-20,55.9,68.0,20.0,90.0,38.0,55.0,46.0
NFLX,2025-11-21,56.3,68.0,20.0,90.0,38.0,55.0,54.0
NFLX,2025-11-24,48.9,52.0,20.0,68.0,47.0,55.0,62.0
NFLX,2025-11-25,53.9,68.0,20.0,80.0,38.0,55.0,46.0
NFLX,2025-11-26,46.2,52.0,20.0,68.0,38.0,55.0,35.0
NFLX,2025-11-28,44.3,52.0,20.0,52.0,47.0,55.0,35.0
NFLX,2025-12-01,44.3,52.0,20.0,52.0,47.0,55.0,35.0
NFLX,2025-12-02,56.8,52.0,80.0,52.0,47.0,55.0,46.0
NFLX,2025-12-03,54.3,68.0,20.0,80.0,38.0,55.0,54.0
NFLX,2025-12-04,54.3,68.0,20.0,80.0,38.0,55.0,54.0
NFLX,2025-12-05,55.6,68.0,20.0,80.0,38.0,55.0,80.0
NFLX,2025-12-08,55.6,68.0,20.0,90.0,28.0,55.0,70.0
NFLX,2025-12-09,52.8,68.0,20.0,80.0,28.0,55.0,54.0
NFLX,2025-12-10,58.4,82.0,20.0,90.0,28.0,45.0,62.0
NFLX,2025-12-11,56.6,82.0,20.0,80.0,28.0,55.0,46.0
NFLX,2025-12-12,51.8,68.0,20.0,80.0,28.0,45.0,54.0
NFLX,2025-12-15,52.4,68.0,20.0,80.0,28.0,55.0,46.0
NFLX,2025-12-16,50.0,68.0,20.0,68.0,28.0,55.0,46.0
NFLX,2025-12-17,50.4,68.0,20.0,68.0,28.0,55.0,54.0
NFLX,2025-12-18,50.0,68.0,20.0,68.0,28.0,55.0,46.0
NFLX,2025-12-19,50.8,68.0,20.0,68.0,28.0,55.0,62.0
NFLX,2025-12-22,50.0,68.0,20.0,68.0,28.0,55.0,46.0
NFLX,2025-12-23,49.5,68.0,20.0,68.0,28.0,55.0,35.0
NFLX,2025-12-24,58.2,68.0,80.0,52.0,28.0,55.0,35.0
NFLX,2025-12-26,58.2,68.0,80.0,52.0,28.0,55.0,35.0
NFLX,2025-12-29,58.2,68.0,80.0,52.0,28.0,55.0,35.0
NFLX,2025-12-30,58.2,68.0,80.0,52.0,28.0,55.0,35.0
NFLX,2025-12-31,58.2,68.0,80.0,52.0,28.0,55.0,35.0
NFLX,2026-01-02,68.6,82.0,80.0,80.0,28.0,55.0,46.0
NFLX,2026-01-05,64.4,68.0,80.0,80.0,28.0,55.0,46.0
NFLX,2026-01-06,73.5,82.0,80.0,90.0,38.0,65.0,54.0
NFLX,2026-01-07,71.1,82.0,80.0,80.0,38.0,65.0,46.0
NFLX,2026-01-08,71.5,82.0,80.0,80.0,38.0,65.0,54.0
NFLX,2026-01-09,73.5,82.0,80.0,90.0,38.0,65.0,54.0
NFLX,2026-01-12,71.1,82.0,80.0,80.0,38.0,65.0,46.0
NFLX,2026-01-13,64.9,68.0,80.0,68.0,38.0,65.0,54.0
NFLX,2026-01-14,71.5,82.0,80.0,80.0,38.0,65.0,54.0
NFLX,2026-01-15,71.1,82.0,80.0,80.0,38.0,65.0,46.0
NFLX,2026-01-16,71.5,82.0,80.0,80.0,38.0,65.0,54.0
NFLX,2026-01-20,72.3,82.0,80.0,80.0,38.0,65.0,70.0
NFLX,2026-01-21,74.3,82.0,80.0,90.0,38.0,65.0,70.0
NFLX,2026-01-22,63.4,92.0,20.0,90.0,28.0,65.0,62.0
NFLX,2026-01-23,52.9,68.0,20.0,68.0,38.0,65.0,54.0
NFLX,2026-01-26,64.5,68.0,80.0,68.0,38.0,65.0,46.0
NFLX,2026-01-27,64.5,68.0,80.0,68.0,38.0,65.0,46.0
NFLX,2026-01-28,67.2,82.0,80.0,68.0,28.0,65.0,46.0
NFLX,2026-01-29,69.6,82.0,80.0,80.0,28.0,65.0,46.0
NFLX,2026-01-30,69.6,82.0,80.0,80.0,28.0,65.0,46.0
NFLX,2026-02-02,71.1,82.0,80.0,80.0,38.0,65.0,46.0
NFLX,2026-02-03,59.6,82.0,20.0,90.0,28.0,65.0,46.0
NFLX,2026-02-04,57.6,82.0,20.0,80.0,28.0,65.0,46.0
NFLX,2026-02-05,58.0,82.0,20.0,80.0,28.0,65.0,54.0
NFLX,2026-02-06,64.5,68.0,80.0,68.0,38.0,65.0,46.0
NFLX,2026-02-09,64.5,68.0,80.0,68.0,38.0,65.0,46.0
NFLX,2026-02-10,61.3,68.0,80.0,52.0,38.0,65.0,46.0
NFLX,2026-02-11,68.6,82.0,80.0,80.0,28.0,55.0,46.0
NFLX,2026-02-12,59.0,82.0,20.0,90.0,28.0,55.0,54.0
NFLX,2026-02-13,56.6,82.0,20.0,80.0,28.0,55.0,46.0
NFLX,2026-02-17,56.0,82.0,20.0,80.0,28.0,55.0,35.0
NFLX,2026-02-18,49.5,68.0,20.0,68.0,28.0,55.0,35.0
NFLX,2026-02-19,51.0,68.0,20.0,68.0,38.0,55.0,35.0
NFLX,2026-02-20,60.3,68.0,80.0,52.0,38.0,55.0,46.0
NFLX,2026-02-23,64.4,68.0,80.0,80.0,28.0,55.0,46.0
NFLX,2026-02-24,60.3,68.0,80.0,52.0,38.0,55.0,46.0
NFLX,2026-02-25,53.5,52.0,80.0,38.0,38.0,55.0,62.0
NFLX,2026-02-26,48.2,42.0,80.0,25.0,47.0,45.0,62.0
NFLX,2026-02-27,52.0,18.0,80.0,60.0,72.0,38.0,80.0
NFLX,2026-03-02,50.7,18.0,80.0,60.0,72.0,38.0,54.0
NFLX,2026-03-03,50.7,18.0,80.0,60.0,72.0,38.0,54.0
NFLX,2026-03-04,52.2,18.0,80.0,60.0,85.0,38.0,46.0
NFLX,2026-03-05,45.2,18.0,80.0,25.0,85.0,38.0,46.0
NFLX,2026-03-06,45.2,18.0,80.0,25.0,85.0,38.0,46.0
NFLX,2026-03-09,45.9,18.0,80.0,38.0,72.0,38.0,46.0
NFLX,2026-03-10,50.1,32.0,80.0,38.0,72.0,38.0,46.0
NFLX,2026-03-11,55.3,42.0,80.0,52.0,72.0,38.0,35.0
NFLX,2026-03-12,55.3,42.0,80.0,52.0,72.0,38.0,35.0
NFLX,2026-03-13,58.0,42.0,80.0,52.0,85.0,45.0,35.0
NFLX,2026-03-16,58.0,42.0,80.0,52.0,85.0,45.0,35.0
NFLX,2026-03-17,58.0,42.0,80.0,52.0,85.0,45.0,35.0
NFLX,2026-03-18,46.0,42.0,20.0,52.0,85.0,45.0,35.0
NFLX,2026-03-19,47.6,52.0,20.0,52.0,72.0,45.0,46.0
NFLX,2026-03-20,48.0,52.0,20.0,52.0,72.0,45.0,54.0
NFLX,2026-03-23,46.0,42.0,20.0,52.0,85.0,45.0,35.0
NFLX,2026-03-24,47.0,52.0,20.0,52.0,72.0,45.0,35.0
NFLX,2026-03-25,47.0,52.0,20.0,52.0,72.0,45.0,35.0
NFLX,2026-03-26,48.0,52.0,20.0,52.0,72.0,45.0,54.0
NFLX,2026-03-27,46.2,52.0,20.0,52.0,47.0,65.0,54.0
NFLX,2026-03-30,44.5,52.0,20.0,52.0,38.0,65.0,46.0
NFLX,2026-03-31,43.2,42.0,20.0,52.0,47.0,65.0,54.0
NFLX,2026-04-01,41.5,42.0,20.0,52.0,38.0,65.0,46.0
NFLX,2026-04-02,45.4,32.0,80.0,25.0,47.0,55.0,46.0
NFLX,2026-04-06,45.4,32.0,80.0,25.0,47.0,55.0,46.0
NFLX,2026-04-07,45.8,32.0,80.0,25.0,53.0,55.0,35.0
NFLX,2026-04-08,46.3,32.0,80.0,25.0,53.0,55.0,46.0
NFLX,2026-04-09,50.2,18.0,80.0,60.0,60.0,55.0,46.0
NFLX,2026-04-10,50.2,18.0,80.0,60.0,60.0,55.0,46.0
NFLX,2026-04-13,43.2,18.0,80.0,25.0,60.0,55.0,46.0
NFLX,2026-04-14,52.4,18.0,80.0,60.0,72.0,55.0,54.0
NFLX,2026-04-15,52.4,18.0,80.0,60.0,72.0,55.0,54.0
NFLX,2026-04-16,45.8,18.0,80.0,25.0,72.0,55.0,62.0
NFLX,2026-04-17,59.0,52.0,80.0,52.0,60.0,45.0,70.0
NFLX,2026-04-20,46.2,52.0,20.0,52.0,60.0,45.0,54.0
NFLX,2026-04-21,47.5,52.0,20.0,68.0,47.0,45.0,54.0
NFLX,2026-04-22,48.0,52.0,20.0,68.0,53.0,45.0,46.0
NFLX,2026-04-23,48.0,52.0,20.0,68.0,53.0,45.0,46.0
NFLX,2026-04-24,47.0,52.0,20.0,68.0,47.0,45.0,46.0
NFLX,2026-04-27,51.3,68.0,20.0,68.0,47.0,45.0,35.0
NFLX,2026-04-28,47.0,52.0,20.0,68.0,47.0,45.0,46.0
NFLX,2026-04-29,45.2,52.0,20.0,68.0,38.0,45.0,35.0
NFLX,2026-04-30,43.8,52.0,20.0,52.0,47.0,45.0,46.0
NFLX,2026-05-01,45.7,52.0,20.0,68.0,38.0,45.0,46.0
NFLX,2026-05-04,50.0,68.0,20.0,68.0,38.0,45.0,35.0
NFLX,2026-05-05,51.8,68.0,20.0,80.0,28.0,45.0,54.0
NFLX,2026-05-06,49.0,68.0,20.0,68.0,28.0,45.0,46.0
NFLX,2026-05-07,49.0,68.0,20.0,68.0,28.0,45.0,46.0
NFLX,2026-05-08,49.0,68.0,20.0,68.0,28.0,45.0,46.0
NFLX,2026-05-11,49.0,68.0,20.0,68.0,28.0,45.0,46.0
NFLX,2026-05-12,49.0,68.0,20.0,68.0,28.0,45.0,46.0
NFLX,2026-05-13,48.5,68.0,20.0,68.0,28.0,45.0,35.0
NFLX,2026-05-14,49.5,68.0,20.0,68.0,28.0,55.0,35.0
NFLX,2026-05-15,51.0,68.0,20.0,68.0,28.0,65.0,46.0
NFLX,2026-05-18,43.5,52.0,20.0,52.0,38.0,55.0,46.0
NFLX,2026-05-19,56.5,52.0,80.0,52.0,38.0,65.0,46.0
NFLX,2026-05-20,56.0,52.0,80.0,52.0,38.0,65.0,35.0
NFLX,2026-05-21,56.5,52.0,80.0,52.0,38.0,65.0,46.0
NFLX,2026-05-22,55.5,52.0,80.0,52.0,38.0,55.0,46.0
NFLX,2026-05-26,56.5,52.0,80.0,52.0,38.0,65.0,46.0
NFLX,2026-05-27,56.0,52.0,80.0,52.0,38.0,65.0,35.0
NFLX,2026-05-28,64.9,68.0,80.0,68.0,38.0,65.0,54.0
NFLX,2026-05-29,64.9,68.0,80.0,68.0,38.0,65.0,54.0
NFLX,2026-06-01,66.9,68.0,80.0,80.0,38.0,65.0,46.0
NFLX,2026-06-02,57.3,68.0,20.0,90.0,38.0,65.0,54.0
NFLX,2026-06-03,61.5,82.0,20.0,90.0,38.0,65.0,54.0
NFLX,2026-06-04,61.5,82.0,20.0,90.0,38.0,65.0,54.0
NFLX,2026-06-05,55.3,68.0,20.0,80.0,38.0,65.0,54.0
NFLX,2026-06-08,52.5,68.0,20.0,68.0,38.0,65.0,46.0
NFLX,2026-06-09,59.5,82.0,20.0,80.0,38.0,65.0,54.0
NFLX,2026-06-10,52.9,68.0,20.0,68.0,38.0,65.0,54.0
NFLX,2026-06-11,52.9,68.0,20.0,68.0,38.0,65.0,54.0
NFLX,2026-06-12,59.5,82.0,20.0,80.0,38.0,65.0,54.0
NFLX,2026-06-15,52.9,68.0,20.0,68.0,38.0,65.0,54.0
NFLX,2026-06-16,58.4,82.0,20.0,80.0,28.0,65.0,62.0
NFLX,2026-06-17,58.0,82.0,20.0,80.0,28.0,65.0,54.0
NFLX,2026-06-18,58.8,82.0,20.0,80.0,28.0,65.0,70.0
NVDA,2024-06-20,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-06-21,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-06-24,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-06-25,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-06-26,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-06-27,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-06-28,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-07-01,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-07-02,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-07-03,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-07-05,44.0,50.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-07-08,56.0,50.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-09,56.0,50.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-10,56.0,50.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-11,56.6,52.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-12,56.6,52.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-15,56.6,52.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-16,56.6,52.0,80.0,50.0,50.0,50.0,50.0
NVDA,2024-07-17,49.4,68.0,20.0,50.0,50.0,50.0,50.0
NVDA,2024-07-18,48.0,52.0,20.0,68.0,50.0,50.0,46.0
NVDA,2024-07-19,52.9,68.0,20.0,80.0,38.0,45.0,46.0
NVDA,2024-07-22,43.8,52.0,20.0,52.0,47.0,45.0,46.0
NVDA,2024-07-23,45.2,52.0,20.0,52.0,60.0,45.0,35.0
NVDA,2024-07-24,55.3,68.0,20.0,90.0,38.0,45.0,54.0
NVDA,2024-07-25,54.2,68.0,20.0,90.0,28.0,45.0,62.0
NVDA,2024-07-26,53.3,68.0,20.0,80.0,38.0,45.0,54.0
NVDA,2024-07-29,52.9,68.0,20.0,80.0,38.0,45.0,46.0
NVDA,2024-07-30,58.4,82.0,20.0,90.0,28.0,45.0,62.0
NVDA,2024-07-31,42.6,52.0,20.0,52.0,38.0,38.0,62.0
NVDA,2024-08-01,49.1,68.0,20.0,68.0,28.0,38.0,62.0
NVDA,2024-08-02,51.1,68.0,20.0,80.0,28.0,38.0,54.0
NVDA,2024-08-05,49.5,68.0,20.0,80.0,15.0,38.0,62.0
NVDA,2024-08-06,46.8,68.0,20.0,68.0,15.0,38.0,54.0
NVDA,2024-08-07,49.1,68.0,20.0,80.0,15.0,38.0,54.0
NVDA,2024-08-08,42.9,52.0,20.0,68.0,28.0,28.0,54.0
NVDA,2024-08-09,42.5,52.0,20.0,68.0,28.0,28.0,46.0
NVDA,2024-08-12,39.3,52.0,20.0,52.0,28.0,28.0,46.0
NVDA,2024-08-13,52.8,52.0,80.0,52.0,38.0,28.0,46.0
NVDA,2024-08-14,52.2,52.0,80.0,38.0,53.0,28.0,46.0
NVDA,2024-08-15,46.6,42.0,80.0,25.0,53.0,28.0,46.0
NVDA,2024-08-16,47.7,42.0,80.0,25.0,60.0,28.0,46.0
NVDA,2024-08-19,54.7,42.0,80.0,60.0,60.0,28.0,46.0
NVDA,2024-08-20,47.7,42.0,80.0,25.0,60.0,28.0,46.0
NVDA,2024-08-21,49.9,42.0,80.0,25.0,72.0,38.0,35.0
NVDA,2024-08-22,52.5,42.0,80.0,38.0,72.0,28.0,54.0
NVDA,2024-08-23,49.5,42.0,80.0,25.0,72.0,28.0,46.0
NVDA,2024-08-26,52.1,42.0,80.0,38.0,72.0,28.0,46.0
NVDA,2024-08-27,55.0,42.0,80.0,38.0,85.0,38.0,46.0
NVDA,2024-08-28,57.5,52.0,80.0,52.0,60.0,38.0,54.0
NVDA,2024-08-29,57.5,52.0,80.0,52.0,60.0,38.0,54.0
NVDA,2024-08-30,58.9,52.0,80.0,52.0,72.0,38.0,46.0
NVDA,2024-09-03,53.5,68.0,20.0,68.0,60.0,38.0,54.0
NVDA,2024-09-04,52.5,68.0,20.0,68.0,53.0,38.0,54.0
NVDA,2024-09-05,53.1,68.0,20.0,68.0,60.0,38.0,46.0
NVDA,2024-09-06,53.9,68.0,20.0,80.0,47.0,38.0,54.0
NVDA,2024-09-09,47.2,52.0,20.0,68.0,53.0,38.0,46.0
NVDA,2024-09-10,46.3,52.0,20.0,68.0,47.0,38.0,46.0
NVDA,2024-09-11,44.5,52.0,20.0,52.0,53.0,38.0,54.0
NVDA,2024-09-12,44.5,52.0,20.0,52.0,53.0,38.0,54.0
NVDA,2024-09-13,53.2,52.0,80.0,52.0,38.0,38.0,35.0
NVDA,2024-09-16,53.8,52.0,80.0,52.0,38.0,38.0,46.0
NVDA,2024-09-17,51.8,52.0,80.0,52.0,28.0,38.0,35.0
NVDA,2024-09-18,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2024-09-19,53.8,52.0,80.0,52.0,38.0,38.0,46.0
NVDA,2024-09-20,54.2,52.0,80.0,52.0,38.0,38.0,54.0
NVDA,2024-09-23,51.8,52.0,80.0,52.0,28.0,38.0,35.0
NVDA,2024-09-24,48.4,42.0,80.0,38.0,38.0,38.0,54.0
NVDA,2024-09-25,48.0,42.0,80.0,38.0,38.0,38.0,46.0
NVDA,2024-09-26,46.7,42.0,80.0,25.0,47.0,38.0,46.0
NVDA,2024-09-27,55.0,52.0,80.0,38.0,60.0,45.0,46.0
NVDA,2024-09-30,54.0,52.0,80.0,38.0,53.0,45.0,46.0
NVDA,2024-10-01,57.8,52.0,80.0,52.0,60.0,45.0,46.0
NVDA,2024-10-02,59.6,52.0,80.0,52.0,72.0,45.0,46.0
NVDA,2024-10-03,53.8,42.0,80.0,38.0,72.0,45.0,46.0
NVDA,2024-10-04,53.1,42.0,80.0,25.0,85.0,45.0,46.0
NVDA,2024-10-07,51.6,42.0,80.0,25.0,72.0,45.0,54.0
NVDA,2024-10-08,57.1,32.0,80.0,60.0,85.0,45.0,46.0
NVDA,2024-10-09,56.2,32.0,80.0,60.0,72.0,55.0,46.0
NVDA,2024-10-10,56.2,32.0,80.0,60.0,72.0,55.0,46.0
NVDA,2024-10-11,48.6,32.0,80.0,25.0,72.0,55.0,35.0
NVDA,2024-10-14,45.0,18.0,80.0,25.0,72.0,55.0,46.0
NVDA,2024-10-15,55.2,42.0,80.0,38.0,72.0,55.0,54.0
NVDA,2024-10-16,54.8,42.0,80.0,38.0,72.0,55.0,46.0
NVDA,2024-10-17,55.2,42.0,80.0,38.0,72.0,55.0,54.0
NVDA,2024-10-18,51.2,32.0,80.0,38.0,72.0,55.0,35.0
NVDA,2024-10-21,46.9,18.0,80.0,25.0,85.0,55.0,46.0
NVDA,2024-10-22,49.2,32.0,80.0,25.0,72.0,55.0,46.0
NVDA,2024-10-23,55.2,42.0,80.0,38.0,72.0,55.0,54.0
NVDA,2024-10-24,54.2,42.0,80.0,38.0,72.0,55.0,35.0
NVDA,2024-10-25,54.8,42.0,80.0,38.0,72.0,55.0,46.0
NVDA,2024-10-28,54.2,42.0,80.0,38.0,72.0,55.0,35.0
NVDA,2024-10-29,56.2,42.0,80.0,38.0,85.0,55.0,35.0
NVDA,2024-10-30,45.6,42.0,20.0,52.0,72.0,55.0,46.0
NVDA,2024-10-31,47.2,52.0,20.0,52.0,60.0,55.0,54.0
NVDA,2024-11-01,46.8,52.0,20.0,52.0,60.0,55.0,46.0
NVDA,2024-11-04,46.8,52.0,20.0,52.0,60.0,55.0,46.0
NVDA,2024-11-05,43.8,42.0,20.0,52.0,60.0,55.0,46.0
NVDA,2024-11-06,38.8,42.0,20.0,25.0,60.0,55.0,54.0
NVDA,2024-11-07,56.2,32.0,80.0,60.0,72.0,55.0,46.0
NVDA,2024-11-08,47.4,32.0,80.0,25.0,60.0,55.0,46.0
NVDA,2024-11-11,53.0,42.0,80.0,38.0,60.0,55.0,46.0
NVDA,2024-11-12,52.2,42.0,80.0,25.0,72.0,55.0,46.0
NVDA,2024-11-13,53.0,42.0,80.0,38.0,60.0,55.0,46.0
NVDA,2024-11-14,53.0,42.0,80.0,38.0,60.0,55.0,46.0
NVDA,2024-11-15,46.2,52.0,20.0,52.0,53.0,55.0,54.0
NVDA,2024-11-18,45.2,52.0,20.0,52.0,47.0,55.0,54.0
NVDA,2024-11-19,40.4,42.0,20.0,38.0,53.0,55.0,54.0
NVDA,2024-11-20,44.6,42.0,20.0,52.0,60.0,55.0,62.0
NVDA,2024-11-21,41.8,42.0,20.0,38.0,60.0,55.0,62.0
NVDA,2024-11-22,46.2,52.0,20.0,52.0,53.0,55.0,54.0
NVDA,2024-11-25,46.5,52.0,20.0,68.0,38.0,45.0,62.0
NVDA,2024-11-26,45.7,52.0,20.0,68.0,38.0,45.0,46.0
NVDA,2024-11-27,47.0,52.0,20.0,68.0,47.0,45.0,46.0
NVDA,2024-11-29,49.5,52.0,20.0,68.0,60.0,55.0,35.0
NVDA,2024-12-02,49.0,52.0,20.0,68.0,53.0,55.0,46.0
NVDA,2024-12-03,46.8,52.0,20.0,52.0,60.0,55.0,46.0
NVDA,2024-12-04,44.2,42.0,20.0,52.0,60.0,55.0,54.0
NVDA,2024-12-05,41.8,42.0,20.0,52.0,47.0,55.0,46.0
NVDA,2024-12-06,43.5,52.0,20.0,52.0,38.0,55.0,46.0
NVDA,2024-12-09,46.7,52.0,20.0,68.0,38.0,55.0,46.0
NVDA,2024-12-10,49.1,52.0,20.0,80.0,38.0,55.0,46.0
NVDA,2024-12-11,43.5,52.0,20.0,52.0,38.0,55.0,46.0
NVDA,2024-12-12,46.7,52.0,20.0,68.0,38.0,55.0,46.0
NVDA,2024-12-13,49.5,52.0,20.0,80.0,38.0,55.0,54.0
NVDA,2024-12-16,49.5,52.0,20.0,80.0,38.0,55.0,54.0
NVDA,2024-12-17,54.3,68.0,20.0,80.0,38.0,55.0,54.0
NVDA,2024-12-18,52.8,68.0,20.0,80.0,28.0,55.0,54.0
NVDA,2024-12-19,45.2,52.0,20.0,68.0,28.0,55.0,46.0
NVDA,2024-12-20,43.9,52.0,20.0,52.0,38.0,55.0,54.0
NVDA,2024-12-23,44.8,52.0,20.0,52.0,47.0,55.0,46.0
NVDA,2024-12-24,58.2,52.0,80.0,52.0,60.0,55.0,35.0
NVDA,2024-12-26,57.2,52.0,80.0,52.0,53.0,55.0,35.0
NVDA,2024-12-27,57.8,52.0,80.0,52.0,53.0,55.0,46.0
NVDA,2024-12-30,56.8,52.0,80.0,52.0,47.0,55.0,46.0
NVDA,2024-12-31,55.5,52.0,80.0,52.0,38.0,55.0,46.0
NVDA,2025-01-02,57.2,52.0,80.0,52.0,47.0,55.0,54.0
NVDA,2025-01-03,48.9,42.0,80.0,25.0,47.0,55.0,54.0
NVDA,2025-01-06,57.8,42.0,80.0,60.0,60.0,55.0,54.0
NVDA,2025-01-07,56.6,52.0,80.0,52.0,47.0,45.0,62.0
NVDA,2025-01-08,57.2,52.0,80.0,52.0,53.0,45.0,54.0
NVDA,2025-01-10,56.8,52.0,80.0,52.0,53.0,45.0,46.0
NVDA,2025-01-13,42.5,52.0,20.0,52.0,38.0,45.0,46.0
NVDA,2025-01-14,45.7,52.0,20.0,68.0,38.0,45.0,46.0
NVDA,2025-01-15,44.8,52.0,20.0,52.0,53.0,45.0,46.0
NVDA,2025-01-16,44.8,52.0,20.0,52.0,53.0,45.0,46.0
NVDA,2025-01-17,45.8,52.0,20.0,52.0,60.0,45.0,46.0
NVDA,2025-01-21,57.8,52.0,80.0,52.0,60.0,45.0,46.0
NVDA,2025-01-22,51.6,42.0,80.0,25.0,72.0,45.0,54.0
NVDA,2025-01-23,49.4,42.0,80.0,25.0,60.0,45.0,46.0
NVDA,2025-01-24,57.2,52.0,80.0,52.0,53.0,45.0,54.0
NVDA,2025-01-27,54.4,68.0,20.0,90.0,28.0,38.0,80.0
NVDA,2025-01-28,45.2,52.0,20.0,68.0,38.0,28.0,70.0
NVDA,2025-01-29,47.2,52.0,20.0,80.0,38.0,28.0,62.0
NVDA,2025-01-30,46.8,52.0,20.0,80.0,38.0,28.0,54.0
NVDA,2025-01-31,50.1,68.0,20.0,80.0,28.0,28.0,54.0
NVDA,2025-02-03,50.1,68.0,20.0,80.0,28.0,28.0,54.0
NVDA,2025-02-04,49.7,68.0,20.0,80.0,28.0,28.0,46.0
NVDA,2025-02-05,39.3,52.0,20.0,52.0,28.0,28.0,46.0
NVDA,2025-02-06,40.8,52.0,20.0,52.0,38.0,28.0,46.0
NVDA,2025-02-07,40.8,52.0,20.0,52.0,38.0,28.0,46.0
NVDA,2025-02-10,54.1,52.0,80.0,52.0,47.0,28.0,46.0
NVDA,2025-02-11,53.6,52.0,80.0,52.0,47.0,28.0,35.0
NVDA,2025-02-12,53.6,52.0,80.0,52.0,47.0,28.0,35.0
NVDA,2025-02-13,53.6,52.0,80.0,52.0,47.0,28.0,35.0
NVDA,2025-02-14,49.8,42.0,80.0,38.0,60.0,28.0,35.0
NVDA,2025-02-18,49.2,42.0,80.0,38.0,53.0,28.0,46.0
NVDA,2025-02-19,47.8,42.0,80.0,38.0,47.0,28.0,35.0
NVDA,2025-02-20,46.5,42.0,80.0,38.0,38.0,28.0,35.0
NVDA,2025-02-21,52.8,52.0,80.0,52.0,38.0,28.0,46.0
NVDA,2025-02-24,52.8,52.0,80.0,52.0,38.0,28.0,46.0
NVDA,2025-02-25,58.2,52.0,80.0,52.0,60.0,45.0,54.0
NVDA,2025-02-26,45.2,52.0,20.0,52.0,53.0,45.0,54.0
NVDA,2025-02-27,52.6,68.0,20.0,68.0,47.0,45.0,62.0
NVDA,2025-02-28,45.6,52.0,20.0,52.0,53.0,45.0,62.0
NVDA,2025-03-03,53.0,68.0,20.0,80.0,38.0,38.0,62.0
NVDA,2025-03-04,54.3,68.0,20.0,80.0,47.0,38.0,62.0
NVDA,2025-03-05,53.9,68.0,20.0,80.0,47.0,38.0,54.0
NVDA,2025-03-06,53.1,68.0,20.0,90.0,28.0,38.0,54.0
NVDA,2025-03-07,51.1,68.0,20.0,80.0,28.0,38.0,54.0
NVDA,2025-03-10,51.1,68.0,20.0,80.0,28.0,38.0,54.0
NVDA,2025-03-11,51.1,68.0,20.0,80.0,28.0,38.0,54.0
NVDA,2025-03-12,40.7,52.0,20.0,52.0,28.0,38.0,54.0
NVDA,2025-03-13,40.7,52.0,20.0,52.0,28.0,38.0,54.0
NVDA,2025-03-14,40.3,52.0,20.0,52.0,28.0,38.0,46.0
NVDA,2025-03-17,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2025-03-18,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2025-03-19,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2025-03-20,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2025-03-21,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2025-03-24,53.8,52.0,80.0,52.0,38.0,38.0,46.0
NVDA,2025-03-25,53.2,52.0,80.0,52.0,38.0,38.0,35.0
NVDA,2025-03-26,52.3,52.0,80.0,52.0,28.0,38.0,46.0
NVDA,2025-03-27,57.0,52.0,80.0,68.0,38.0,38.0,46.0
NVDA,2025-03-28,48.3,68.0,20.0,68.0,28.0,38.0,46.0
NVDA,2025-03-31,53.3,68.0,20.0,80.0,38.0,45.0,54.0
NVDA,2025-04-01,45.7,52.0,20.0,68.0,38.0,45.0,46.0
NVDA,2025-04-02,45.7,52.0,20.0,68.0,38.0,45.0,46.0
NVDA,2025-04-03,55.3,68.0,20.0,90.0,38.0,45.0,54.0
NVDA,2025-04-04,57.7,82.0,20.0,90.0,28.0,38.0,62.0
NVDA,2025-04-07,54.1,68.0,20.0,80.0,38.0,45.0,70.0
NVDA,2025-04-08,52.2,68.0,20.0,80.0,28.0,45.0,62.0
NVDA,2025-04-09,42.9,52.0,20.0,52.0,47.0,28.0,62.0
NVDA,2025-04-10,53.2,52.0,80.0,52.0,38.0,28.0,54.0
NVDA,2025-04-11,52.8,52.0,80.0,52.0,38.0,28.0,46.0
